-0.684802,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.684802,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.319736,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
-0.681792,-0.263072,-1.144177,-2.173553,0.146359,0.000000,0.000000
