0.531739,-12.801110,-0.025069,-0.063527,5.534220,0.000000,0.000000
0.531739,-12.801110,-0.025069,0.838272,1.703132,0.000000,0.000000
0.534760,-12.801110,-0.025069,1.740070,1.703132,0.000000,0.000000
0.534760,-12.801110,7.721717,2.641869,1.703132,0.000000,0.000000
0.555907,-12.801110,13.531807,2.641869,-0.212413,0.000000,0.000000
0.670706,-12.801110,15.468504,2.641869,1.703132,0.000000,0.000000
0.870094,-12.801110,15.468504,2.641869,7.449764,0.000000,0.000000
1.126882,-12.801110,13.531807,3.543667,13.196397,0.000000,0.000000
1.416901,-12.801110,13.531807,4.445465,15.111942,0.000000,0.000000
1.773383,-12.801110,11.595111,6.249062,15.111942,0.000000,0.000000
2.244663,-12.801110,9.658414,7.150861,15.111942,0.000000,0.000000
2.860954,-12.801110,3.848324,8.052659,21.497089,0.000000,0.000000
3.561833,-12.801110,-0.025069,9.856256,27.243722,0.000000,0.000000
4.453037,-12.801110,-0.025069,10.758054,15.111942,0.000000,0.000000
5.576861,-12.801110,-0.025069,11.659853,9.365309,0.000000,0.000000
6.573801,-12.801110,-0.025069,10.758054,15.111942,0.000000,0.000000
7.289785,-12.801110,-0.025069,11.659853,1.703132,0.000000,0.000000
7.558657,-12.801110,-0.025069,11.659853,-0.212413,0.000000,0.000000
7.570741,-12.801110,-0.025069,10.758054,1.703132,0.000000,0.000000
7.579804,-12.801110,-0.025069,10.758054,-0.212413,0.000000,0.000000
7.721793,-12.801110,-0.025069,10.758054,-2.127957,0.000000,0.000000
8.211200,-12.801110,-0.025069,10.758054,-0.212413,0.000000,0.000000
8.818427,-12.801110,-0.025069,10.758054,1.703132,0.000000,0.000000
9.461907,-12.801110,-0.025069,9.856256,1.703132,0.000000,0.000000
10.084239,-12.801110,-0.025069,9.856256,1.703132,0.000000,0.000000
10.615941,-12.801110,-0.025069,9.856256,1.703132,0.000000,0.000000
10.927107,-12.801110,-0.025069,10.758054,7.449764,0.000000,0.000000
10.999612,-12.801110,-0.025069,9.856256,3.618676,0.000000,0.000000
11.060032,-12.801110,3.848324,9.856256,-7.874590,0.000000,0.000000
11.286609,-12.801110,17.405200,9.856256,-4.043501,0.000000,0.000000
11.416514,-12.801110,29.025380,8.954458,3.618676,0.000000,0.000000
11.398388,-12.801110,40.645560,8.954458,7.449764,0.000000,0.000000
11.250357,-12.801110,42.582257,9.856256,13.196397,0.000000,0.000000
11.044927,-12.801110,50.329044,10.758054,19.581545,0.000000,0.000000
10.842518,-12.801110,50.329044,12.561651,31.713325,0.000000,0.000000
10.618962,-12.801110,50.329044,14.365248,45.760650,0.000000,0.000000
10.413532,-12.801110,52.265740,17.972442,51.507283,0.000000,0.000000
10.274564,-12.801110,52.265740,18.874240,43.206591,0.000000,0.000000
10.180912,-12.801110,58.075830,19.776039,31.713325,0.000000,0.000000
10.283627,-12.801110,58.075830,21.579636,19.581545,0.000000,0.000000
10.609899,-12.801110,56.139134,23.383232,35.544414,0.000000,0.000000
10.969401,-12.801110,50.329044,25.186829,47.676194,0.000000,0.000000
11.313799,-12.801110,40.645560,26.990426,45.760650,0.000000,0.000000
11.603818,-12.801110,36.772167,27.892225,31.713325,0.000000,0.000000
11.857584,-12.801110,-0.025069,27.892225,19.581545,0.000000,0.000000
11.896858,-12.801110,-0.025069,27.892225,3.618676,0.000000,0.000000
11.872690,-12.801110,-0.025069,27.892225,-0.212413,0.000000,0.000000
11.893837,-12.801110,1.911627,26.990426,-9.790134,0.000000,0.000000
11.933110,-12.801110,7.721717,26.990426,-9.790134,0.000000,0.000000
11.987489,-12.801110,13.531807,26.088628,-5.959045,0.000000,0.000000
12.011657,-12.801110,17.405200,26.088628,-2.127957,0.000000,0.000000
12.017699,-12.801110,17.405200,26.088628,1.703132,0.000000,0.000000
12.075099,-12.801110,15.468504,26.088628,7.449764,0.000000,0.000000
12.183856,-12.801110,15.468504,26.088628,7.449764,0.000000,0.000000
12.232192,-12.801110,11.595111,26.088628,5.534220,0.000000,0.000000
12.226150,-12.801110,7.721717,26.088628,5.534220,0.000000,0.000000
12.150624,-12.801110,-0.025069,26.088628,3.618676,0.000000,0.000000
11.978426,-12.801110,-0.025069,25.186829,1.703132,0.000000,0.000000
11.893837,-12.801110,-0.025069,25.186829,1.703132,0.000000,0.000000
11.905921,-12.801110,-0.025069,25.186829,-0.212413,0.000000,0.000000
11.908942,-12.801110,-0.025069,24.285031,1.703132,0.000000,0.000000
11.966341,-12.801110,-0.025069,24.285031,-0.212413,0.000000,0.000000
12.174793,-12.801110,-0.025069,23.383232,-0.212413,0.000000,0.000000
12.510127,-12.801110,-0.025069,22.481434,-2.127957,0.000000,0.000000
12.821293,-12.801110,-0.025069,22.481434,1.703132,0.000000,0.000000
12.942135,-12.801110,-0.025069,22.481434,1.703132,0.000000,0.000000
12.948177,-12.801110,-0.025069,22.481434,1.703132,0.000000,0.000000
12.954219,-12.801110,-0.025069,21.579636,-0.212413,0.000000,0.000000
12.975366,-12.801110,-0.025069,21.579636,-0.212413,0.000000,0.000000
13.047871,-12.801110,-0.025069,21.579636,1.703132,0.000000,0.000000
13.180796,-12.801110,-0.025069,20.677837,1.703132,0.000000,0.000000
13.259343,-12.801110,-0.025069,20.677837,1.703132,0.000000,0.000000
13.259343,-12.801110,-0.025069,20.677837,1.703132,0.000000,0.000000
13.256322,-12.801110,-0.025069,20.677837,1.703132,0.000000,0.000000
13.256322,-12.801110,-0.025069,19.776039,-0.212413,0.000000,0.000000
13.256322,-12.801110,-0.025069,19.776039,-0.212413,0.000000,0.000000
13.220069,-12.801110,-0.025069,19.776039,-2.127957,0.000000,0.000000
13.186838,-12.801110,-0.025069,18.874240,-0.212413,0.000000,0.000000
13.186838,-12.801110,-0.025069,19.776039,-0.212413,0.000000,0.000000
13.177775,-11.880779,-0.025069,18.874240,1.703132,0.000000,0.000000
13.096207,-11.880779,-0.025069,18.874240,-0.212413,0.000000,0.000000
12.966303,-11.880779,-0.025069,18.874240,-0.212413,0.000000,0.000000
12.839419,-10.960448,-0.025069,18.874240,-0.212413,0.000000,0.000000
12.760873,-10.040118,-0.025069,17.972442,-2.127957,0.000000,0.000000
12.718578,-8.199456,-0.025069,17.972442,-2.127957,0.000000,0.000000
12.688368,-6.358795,-0.025069,17.972442,-2.127957,0.000000,0.000000
12.646073,-4.518134,-0.025069,17.070643,-5.959045,0.000000,0.000000
12.609821,-2.677472,-0.025069,17.070643,-5.959045,0.000000,0.000000
12.606800,-1.757141,-0.025069,16.168845,-7.874590,0.000000,0.000000
12.612842,-1.757141,-0.025069,16.168845,-9.790134,0.000000,0.000000
12.624926,0.083520,-0.025069,15.267047,-9.790134,0.000000,0.000000
12.627947,0.083520,-0.025069,14.365248,-9.790134,0.000000,0.000000
12.652116,0.083520,-0.025069,13.463450,-9.790134,0.000000,0.000000
12.727641,0.083520,-0.025069,13.463450,-9.790134,0.000000,0.000000
12.833377,0.083520,-0.025069,12.561651,-9.790134,0.000000,0.000000
12.942135,0.083520,-0.025069,11.659853,-9.790134,0.000000,0.000000
13.002555,-1.757141,-0.025069,10.758054,-9.790134,0.000000,0.000000
12.999534,-1.757141,-0.025069,10.758054,-9.790134,0.000000,0.000000
13.002555,-2.677472,-0.025069,9.856256,-7.874590,0.000000,0.000000
13.002555,-3.597803,-0.025069,8.954458,-7.874590,0.000000,0.000000
13.002555,-3.597803,-0.025069,8.954458,-7.874590,0.000000,0.000000
13.002555,-3.597803,-0.025069,8.052659,-7.874590,0.000000,0.000000
13.002555,-3.597803,-0.025069,8.052659,-7.874590,0.000000,0.000000
12.999534,-3.597803,-0.025069,7.150861,-7.874590,0.000000,0.000000
12.999534,-7.279126,-0.025069,7.150861,-5.959045,0.000000,0.000000
13.002555,-9.119787,-0.025069,6.249062,-4.043501,0.000000,0.000000
13.002555,-8.199456,-0.025069,6.249062,-2.127957,0.000000,0.000000
13.002555,-8.199456,-0.025069,6.249062,-2.127957,0.000000,0.000000
13.002555,-8.199456,-0.025069,5.347264,-2.127957,0.000000,0.000000
13.002555,-9.119787,-0.025069,5.347264,-2.127957,0.000000,0.000000
12.999534,-9.119787,-0.025069,5.347264,-2.127957,0.000000,0.000000
13.005576,-9.119787,-0.025069,5.347264,-2.127957,0.000000,0.000000
13.020681,-11.880779,-0.025069,4.445465,-2.127957,0.000000,0.000000
13.093186,-12.801110,-0.025069,4.445465,-0.212413,0.000000,0.000000
13.259343,-12.801110,-0.025069,4.445465,-0.212413,0.000000,0.000000
13.485920,-12.801110,-0.025069,4.445465,-0.212413,0.000000,0.000000
13.730624,-12.801110,-0.025069,4.445465,-0.212413,0.000000,0.000000
13.960222,-12.801110,-0.025069,3.543667,-0.212413,0.000000,0.000000
14.186799,-12.801110,-0.025069,3.543667,-0.212413,0.000000,0.000000
14.410356,-12.801110,-0.025069,3.543667,-0.212413,0.000000,0.000000
14.636933,-12.801110,-0.025069,3.543667,1.703132,0.000000,0.000000
14.854447,-12.801110,-0.025069,3.543667,1.703132,0.000000,0.000000
14.960183,-12.801110,-0.025069,3.543667,1.703132,0.000000,0.000000
14.951120,-12.801110,-0.025069,3.543667,1.703132,0.000000,0.000000
14.942057,-12.801110,-0.025069,3.543667,1.703132,0.000000,0.000000
14.902784,-12.801110,-0.025069,3.543667,1.703132,0.000000,0.000000
14.806111,-12.801110,-0.025069,3.543667,1.703132,0.000000,0.000000
14.682248,-12.801110,-0.025069,3.543667,3.618676,0.000000,0.000000
14.561407,-12.801110,-0.025069,3.543667,5.534220,0.000000,0.000000
14.464734,-12.801110,-0.025069,4.445465,5.534220,0.000000,0.000000
14.422440,-12.801110,-0.025069,4.445465,7.449764,0.000000,0.000000
14.413377,-12.801110,-0.025069,4.445465,7.449764,0.000000,0.000000
14.410356,-12.801110,-0.025069,5.347264,9.365309,0.000000,0.000000
14.404314,-12.801110,-0.025069,6.249062,9.365309,0.000000,0.000000
14.401293,-12.801110,-0.025069,6.249062,11.280853,0.000000,0.000000
14.398272,-12.801110,-0.025069,7.150861,13.196397,0.000000,0.000000
14.392229,-12.801110,-0.025069,8.052659,13.196397,0.000000,0.000000
14.340872,-12.801110,-0.025069,8.052659,13.196397,0.000000,0.000000
14.268367,-12.801110,-0.025069,8.954458,13.196397,0.000000,0.000000
14.238157,-12.801110,-0.025069,9.856256,11.280853,0.000000,0.000000
14.229094,-12.801110,-0.025069,9.856256,7.449764,0.000000,0.000000
14.189820,-12.801110,-0.025069,9.856256,1.703132,0.000000,0.000000
14.114295,-12.801110,-0.025069,9.856256,1.703132,0.000000,0.000000
14.014601,-12.801110,-0.025069,9.856256,1.703132,0.000000,0.000000
13.890738,-12.801110,-0.025069,9.856256,1.703132,0.000000,0.000000
13.763855,-12.801110,-0.025069,9.856256,1.703132,0.000000,0.000000
13.627909,-12.801110,-0.025069,9.856256,-0.212413,0.000000,0.000000
13.455710,-12.801110,-0.025069,9.856256,-0.212413,0.000000,0.000000
13.268406,-12.801110,-0.025069,9.856256,-0.212413,0.000000,0.000000
13.129438,-12.801110,-0.025069,9.856256,-0.212413,0.000000,0.000000
13.111312,-12.801110,-0.025069,8.954458,-0.212413,0.000000,0.000000
13.111312,-12.801110,-0.025069,8.954458,-0.212413,0.000000,0.000000
13.111312,-12.801110,-0.025069,8.954458,1.703132,0.000000,0.000000
13.108291,-11.880779,-0.025069,8.954458,-0.212413,0.000000,0.000000
13.102249,-10.040118,-0.025069,8.954458,-0.212413,0.000000,0.000000
